"2002-2003 County To County Migration  Outflows",,,,,,"South Dakota
",,
"(Aggregate money amounts in thousands of dollars)",,,,,,,,
46,011,46,077,SD,"Kingsbury County",24,42,487
46,011,46,103,SD,"Pennington County",22,31,540
46,011,46,039,SD,"Deuel County",21,49,802
46,011,46,057,SD,"Hamlin County",17,31,605
46,011,46,101,SD,"Moody County",17,39,684
46,011,27,083,MN,"Lyon County",12,18,366
46,011,46,027,SD,"Clay County",11,12,130
46,011,46,065,SD,"Hughes County",11,22,333
46,011,46,079,SD,"Lake County",11,24,375
46,011,46,035,SD,"Davison County",10,16,289
46,011,46,081,SD,"Lawrence County",10,19,296
46,011,58,000,SS,"Other Flows - Same State",89,141,2325
46,011,59,000,DS,"Other Flows - Diff State",443,736,12694
46,011,59,001,DS,"Other Flows - Northeast",17,28,590
46,011,59,003,DS,"Other Flows - Midwest",244,424,7758
46,011,59,005,DS,"Other Flows - South",59,96,1599
46,011,59,007,DS,"Other Flows - West",123,188,2747
46,011,57,009,FR,"Foreign - Other flows",13,18,202
46,013,96,000,SD,"Brown County Tot Mig-US & For",883,1530,24416
46,013,97,000,SD,"Brown County Tot Mig-US",883,1530,24416
46,013,97,001,SD,"Brown County Tot Mig-Same St",440,761,10817
46,013,97,003,SD,"Brown County Tot Mig-Diff St",443,769,13599
46,013,46,013,SD,"Brown County Non-Migrants",13016,28265,582206
46,013,46,099,SD,"Minnehaha County",90,140,2308
46,013,46,029,SD,"Codington County",39,60,683
46,013,46,045,SD,"Edmunds County",38,71,1110
46,013,27,053,MN,"Hennepin County",27,34,554
46,013,38,017,ND,"Cass County",27,42,770
46,013,46,115,SD,"Spink County",26,42,646
46,013,46,103,SD,"Pennington County",22,41,682
46,013,46,011,SD,"Brookings County",21,28,341
46,013,46,065,SD,"Hughes County",19,46,853
46,013,46,089,SD,"Mcpherson County",18,39,-45
46,013,46,081,SD,"Lawrence County",16,26,377
46,013,46,037,SD,"Day County",11,12,113
46,013,46,093,SD,"Meade County",11,24,383
46,013,58,000,SS,"Other Flows - Same State",129,232,3367
46,013,59,000,DS,"Other Flows - Diff State",389,693,12275
46,013,59,001,DS,"Other Flows - Northeast",11,16,276
46,013,59,003,DS,"Other Flows - Midwest",193,352,5792
46,013,59,005,DS,"Other Flows - South",73,119,2406
46,013,59,007,DS,"Other Flows - West",112,206,3802
46,015,96,000,SD,"Brule County Tot Mig-US & For",154,247,3423
46,015,97,000,SD,"Brule County Tot Mig-US",154,247,3423
46,015,97,001,SD,"Brule County Tot Mig-Same St",106,171,2421
46,015,97,003,SD,"Brule County Tot Mig-Diff St",48,76,1002
46,015,46,015,SD,"Brule County Non-Migrants",1647,3678,55038
46,015,46,035,SD,"Davison County",17,22,241
46,015,46,085,SD,"Lyman County",16,27,391
46,015,46,099,SD,"Minnehaha County",12,23,208
46,015,58,000,SS,"Other Flows - Same State",61,99,1581
46,015,59,000,DS,"Other Flows - Diff State",48,76,1002
46,017,96,000,SD,"Buffalo County Tot Mig-US & For",43,85,761
46,017,97,000,SD,"Buffalo County Tot Mig-US",43,85,761
46,017,97,001,SD,"Buffalo County Tot Mig-Same St",27,56,434
46,017,97,003,SD,"Buffalo County Tot Mig-Diff St",16,29,326
46,017,46,017,SD,"Buffalo County Non-Migrants",505,1406,9731
46,017,58,000,SS,"Other Flows - Same State",27,56,434
46,017,59,000,DS,"Other Flows - Diff State",16,29,326
46,019,96,000,SD,"Butte County Tot Mig-US & For",297,581,6793
46,019,97,000,SD,"Butte County Tot Mig-US",297,581,6793
46,019,97,001,SD,"Butte County Tot Mig-Same St",162,290,3441
46,019,97,003,SD,"Butte County Tot Mig-Diff St",135,291,3352
46,019,46,019,SD,"Butte County Non-Migrants",3055,7071,101704
46,019,46,081,SD,"Lawrence County",63,110,1360
46,019,46,093,SD,"Meade County",31,55,638
46,019,46,103,SD,"Pennington County",27,49,614
46,019,58,000,SS,"Other Flows - Same State",41,76,829
46,019,59,000,DS,"Other Flows - Diff State",135,291,3352
46,021,96,000,SD,"Campbell County Tot Mig-US & For",47,80,1591
46,021,97,000,SD,"Campbell County Tot Mig-US",47,80,1591
46,021,97,001,SD,"Campbell County Tot Mig-Same St",24,44,1093
46,021,97,003,SD,"Campbell County Tot Mig-Diff St",23,36,498
46,021,46,021,SD,"Campbell County Non-Migrants",693,1722,19773
46,021,58,000,SS,"Other Flows - Same State",24,44,1093
46,021,59,000,DS,"Other Flows - Diff State",23,36,498
46,023,96,000,SD,"Charles Mix Cou Tot Mig-US & For",174,338,3883
46,023,97,000,SD,"Charles Mix Cou Tot Mig-US",174,338,3883
46,023,97,001,SD,"Charles Mix Cou Tot Mig-Same St",104,203,1888
46,023,97,003,SD,"Charles Mix Cou Tot Mig-Diff St",70,135,1995
46,023,46,023,SD,"Charles Mix Cou Non-Migrants",2941,7145,89057
46,023,46,099,SD,"Minnehaha County",27,53,506
46,023,46,035,SD,"Davison County",13,27,258
46,023,58,000,SS,"Other Flows - Same State",64,123,1124
46,023,59,000,DS,"Other Flows - Diff State",70,135,1995
46,025,96,000,SD,"Clark County Tot Mig-US & For",82,150,2225
46,025,97,000,SD,"Clark County Tot Mig-US",82,150,2225
46,025,97,001,SD,"Clark County Tot Mig-Same St",51,93,1286
46,025,97,003,SD,"Clark County Tot Mig-Diff St",31,57,939
46,025,46,025,SD,"Clark County Non-Migrants",1300,2998,40728
46,025,46,029,SD,"Codington County",20,45,577
46,025,58,000,SS,"Other Flows - Same State",31,48,709
46,025,59,000,DS,"Other Flows - Diff State",31,57,939
46,027,96,000,SD,"Clay County Tot Mig-US & For",577,999,15609
46,027,97,000,SD,"Clay County Tot Mig-US",577,999,15609
46,027,97,001,SD,"Clay County Tot Mig-Same St",297,516,7771
46,027,97,003,SD,"Clay County Tot Mig-Diff St",280,483,7838
46,027,46,027,SD,"Clay County Non-Migrants",3760,8117,143644
46,027,46,099,SD,"Minnehaha County",86,150,2028
46,027,46,135,SD,"Yankton County",36,72,1046
46,027,46,083,SD,"Lincoln County",31,56,1037
46,027,46,127,SD,"Union County",26,43,994
46,027,46,103,SD,"Pennington County",22,40,448
46,027,19,193,IA,"Woodbury County",20,29,497
46,027,31,055,NE,"Douglas County",10,14,251
46,027,58,000,SS,"Other Flows - Same State",96,155,2217
46,027,59,000,DS,"Other Flows - Diff State",250,440,7091
46,029,96,000,SD,"Codington Count Tot Mig-US & For",716,1250,20592
46,029,97,000,SD,"Codington Count Tot Mig-US",716,1250,20592
46,029,97,001,SD,"Codington Count Tot Mig-Same St",387,675,10155
46,029,97,003,SD,"Codington Count Tot Mig-Diff St",329,575,10437
46,029,46,029,SD,"Codington Count Non-Migrants",9571,21377,402079
46,029,46,099,SD,"Minnehaha County",105,164,2506
46,029,46,013,SD,"Brown County",39,58,891
46,029,46,011,SD,"Brookings County",29,46,785
46,029,46,057,SD,"Hamlin County",29,55,780
46,029,38,017,ND,"Cass County",26,61,1328
46,029,46,025,SD,"Clark County",18,35,242
46,029,46,051,SD,"Grant County",18,38,1064
46,029,27,053,MN,"Hennepin County",16,19,391
46,029,46,039,SD,"Deuel County",16,41,413
46,029,46,103,SD,"Pennington County",14,26,470
46,029,04,013,AZ,"Maricopa County",11,14,382
46,029,46,027,SD,"Clay County",11,14,171
46,029,46,065,SD,"Hughes County",10,14,194
46,029,58,000,SS,"Other Flows - Same State",98,184,2638
46,029,59,000,DS,"Other Flows - Diff State",276,481,8336
46,031,96,000,SD,"Corson County Tot Mig-US & For",98,192,1645
46,031,97,000,SD,"Corson County Tot Mig-US",98,192,1645
46,031,97,001,SD,"Corson County Tot Mig-Same St",46,91,839
46,031,97,003,SD,"Corson County Tot Mig-Diff St",52,101,806
46,031,46,031,SD,"Corson County Non-Migrants",1126,2936,25818
46,031,38,085,ND,"Sioux County",12,23,162
46,031,46,129,SD,"Walworth County",10,24,157
46,031,58,000,SS,"Other Flows - Same State",36,67,682
46,031,59,000,DS,"Other Flows - Diff State",40,78,644
46,033,96,000,SD,"Custer County Tot Mig-US & For",263,470,6326
46,033,97,000,SD,"Custer County Tot Mig-US",263,470,6326
46,033,97,001,SD,"Custer County Tot Mig-Same St",132,216,2845
46,033,97,003,SD,"Custer County Tot Mig-Diff St",131,254,3482
46,033,46,033,SD,"Custer County Non-Migrants",2446,5194,86274
46,033,46,103,SD,"Pennington County",70,123,1561
46,033,46,047,SD,"Fall River County",18,31,336
46,033,58,000,SS,"Other Flows - Same State",44,62,947
46,033,59,000,DS,"Other Flows - Diff State",131,254,3482
46,035,96,000,SD,"Davison County Tot Mig-US & For",620,1064,15616
46,035,97,000,SD,"Davison County Tot Mig-US",620,1064,15616
46,035,97,001,SD,"Davison County Tot Mig-Same St",388,683,9038
46,035,97,003,SD,"Davison County Tot Mig-Diff St",232,381,6577
46,035,46,035,SD,"Davison County Non-Migrants",6674,14678,287592
46,035,46,099,SD,"Minnehaha County",89,142,2268
46,035,46,103,SD,"Pennington County",28,57,848
46,035,46,067,SD,"Hutchinson County",25,54,750
46,035,46,083,SD,"Lincoln County",21,35,573
46,035,46,003,SD,"Aurora County",19,32,333
46,035,46,061,SD,"Hanson County",19,46,558
46,035,46,111,SD,"Sanborn County",16,36,327
46,035,46,005,SD,"Beadle County",13,22,287
46,035,46,015,SD,"Brule County",13,22,227
46,035,46,135,SD,"Yankton County",12,25,298
46,035,46,027,SD,"Clay County",10,15,144
46,035,46,065,SD,"Hughes County",10,14,170
46,035,58,000,SS,"Other Flows - Same State",113,183,2255
46,035,59,000,DS,"Other Flows - Diff State",232,381,6577
46,037,96,000,SD,"Day County Tot Mig-US & For",173,319,4073
46,037,97,000,SD,"Day County Tot Mig-US",173,319,4073
46,037,97,001,SD,"Day County Tot Mig-Same St",120,219,2731
46,037,97,003,SD,"Day County Tot Mig-Diff St",53,100,1342
46,037,46,037,SD,"Day County Non-Migrants",2161,4809,69879
46,037,46,029,SD,"Codington County",30,52,557
46,037,46,013,SD,"Brown County",22,35,521
46,037,46,109,SD,"Roberts County",14,42,380
46,037,46,099,SD,"Minnehaha County",10,13,240
46,037,58,000,SS,"Other Flows - Same State",44,77,1033
46,037,59,000,DS,"Other Flows - Diff State",53,100,1342
46,039,96,000,SD,"Deuel County Tot Mig-US & For",149,267,4492
46,039,97,000,SD,"Deuel County Tot Mig-US",149,267,4492
46,039,97,001,SD,"Deuel County Tot Mig-Same St",84,142,2324
46,039,97,003,SD,"Deuel County Tot Mig-Diff St",65,125,2169
46,039,46,039,SD,"Deuel County Non-Migrants",1823,4155,58208
46,039,46,011,SD,"Brookings County",21,29,518
46,039,46,029,SD,"Codington County",19,33,447
46,039,46,099,SD,"Minnehaha County",11,14,246
46,039,58,000,SS,"Other Flows - Same State",33,66,1113
46,039,59,000,DS,"Other Flows - Diff State",65,125,2169
46,041,96,000,SD,"Dewey County Tot Mig-US & For",124,273,2220
46,041,97,000,SD,"Dewey County Tot Mig-US",124,273,2220
46,041,97,001,SD,"Dewey County Tot Mig-Same St",78,169,1272
46,041,97,003,SD,"Dewey County Tot Mig-Diff St",46,104,948
46,041,46,041,SD,"Dewey County Non-Migrants",1788,4689,43323
46,041,46,103,SD,"Pennington County",13,24,173
46,041,46,137,SD,"Ziebach County",13,36,116
46,041,58,000,SS,"Other Flows - Same State",52,109,983
46,041,59,000,DS,"Other Flows - Diff State",46,104,948
46,043,96,000,SD,"Douglas County Tot Mig-US & For",76,122,1763
46,043,97,000,SD,"Douglas County Tot Mig-US",76,122,1763
46,043,97,001,SD,"Douglas County Tot Mig-Same St",56,91,1207
46,043,97,003,SD,"Douglas County Tot Mig-Diff St",20,31,556
46,043,46,043,SD,"Douglas County Non-Migrants",1177,2901,34899
46,043,46,035,SD,"Davison County",14,17,247
46,043,46,099,SD,"Minnehaha County",12,14,342
46,043,58,000,SS,"Other Flows - Same State",30,60,618
46,043,59,000,DS,"Other Flows - Diff State",20,31,556
46,045,96,000,SD,"Edmunds County Tot Mig-US & For",104,210,3838
46,045,97,000,SD,"Edmunds County Tot Mig-US",104,210,3838
46,045,97,001,SD,"Edmunds County Tot Mig-Same St",69,136,2771
46,045,97,003,SD,"Edmunds County Tot Mig-Diff St",35,74,1067
46,045,46,045,SD,"Edmunds County Non-Migrants",1433,3275,50260
46,045,46,013,SD,"Brown County",32,69,1449
46,045,58,000,SS,"Other Flows - Same State",37,67,1322
46,045,59,000,DS,"Other Flows - Diff State",35,74,1067
46,047,96,000,SD,"Fall River Coun Tot Mig-US & For",210,375,5335
46,047,97,000,SD,"Fall River Coun Tot Mig-US",210,375,5335
46,047,97,001,SD,"Fall River Coun Tot Mig-Same St",98,189,2132
46,047,97,003,SD,"Fall River Coun Tot Mig-Diff St",112,186,3203
46,047,46,047,SD,"Fall River Coun Non-Migrants",2380,5037,89796
46,047,46,103,SD,"Pennington County",45,82,834
46,047,46,033,SD,"Custer County",14,35,505
46,047,58,000,SS,"Other Flows - Same State",39,72,792
46,047,59,000,DS,"Other Flows - Diff State",112,186,3203
46,049,96,000,SD,"Faulk County Tot Mig-US & For",50,80,1309
46,049,97,000,SD,"Faulk County Tot Mig-US",50,80,1309
46,049,97,001,SD,"Faulk County Tot Mig-Same St",38,62,971
46,049,97,003,SD,"Faulk County Tot Mig-Diff St",12,18,338
46,049,46,049,SD,"Faulk County Non-Migrants",855,1892,26187
46,049,46,013,SD,"Brown County",13,20,332
46,049,58,000,SS,"Other Flows - Same State",25,42,639
46,049,59,000,DS,"Other Flows - Diff State",12,18,338
46,051,96,000,SD,"Grant County Tot Mig-US & For",199,334,5253
46,051,97,000,SD,"Grant County Tot Mig-US",199,334,5253
46,051,97,001,SD,"Grant County Tot Mig-Same St",94,160,2520
46,051,97,003,SD,"Grant County Tot Mig-Diff St",105,174,2733
46,051,46,051,SD,"Grant County Non-Migrants",2897,6752,109815
46,051,46,029,SD,"Codington County",26,46,760
46,051,46,109,SD,"Roberts County",20,48,703
46,051,46,099,SD,"Minnehaha County",17,24,257
46,051,27,011,MN,"Big Stone County",14,24,244
46,051,58,000,SS,"Other Flows - Same State",31,42,800
46,051,59,000,DS,"Other Flows - Diff State",91,150,2489
46,053,96,000,SD,"Gregory County Tot Mig-US & For",111,170,2972
46,053,97,000,SD,"Gregory County Tot Mig-US",111,170,2972
46,053,97,001,SD,"Gregory County Tot Mig-Same St",63,91,1626
46,053,97,003,SD,"Gregory County Tot Mig-Diff St",48,79,1345
46,053,46,053,SD,"Gregory County Non-Migrants",1718,3804,52725
46,053,46,099,SD,"Minnehaha County",16,18,414
46,053,58,000,SS,"Other Flows - Same State",47,73,1212
46,053,59,000,DS,"Other Flows - Diff State",48,79,1345
46,055,96,000,SD,"Haakon County Tot Mig-US & For",68,123,1842
46,055,97,000,SD,"Haakon County Tot Mig-US",68,123,1842
46,055,97,001,SD,"Haakon County Tot Mig-Same St",48,93,1511
46,055,97,003,SD,"Haakon County Tot Mig-Diff St",20,30,331
46,055,46,055,SD,"Haakon County Non-Migrants",826,1902,28357
46,055,46,103,SD,"Pennington County",15,31,442
46,055,58,000,SS,"Other Flows - Same State",33,62,1069
46,055,59,000,DS,"Other Flows - Diff State",20,30,331
46,057,96,000,SD,"Hamlin County Tot Mig-US & For",138,246,5834
46,057,97,000,SD,"Hamlin County Tot Mig-US",138,246,5834
46,057,97,001,SD,"Hamlin County Tot Mig-Same St",99,169,4425
46,057,97,003,SD,"Hamlin County Tot Mig-Diff St",39,77,1409
46,057,46,057,SD,"Hamlin County Non-Migrants",1676,4204,61548
46,057,46,029,SD,"Codington County",38,65,975
46,057,46,011,SD,"Brookings County",17,21,281
46,057,58,000,SS,"Other Flows - Same State",44,83,3169
46,057,59,000,DS,"Other Flows - Diff State",39,77,1409
46,059,96,000,SD,"Hand County Tot Mig-US & For",110,174,2644
46,059,97,000,SD,"Hand County Tot Mig-US",110,174,2644
46,059,97,001,SD,"Hand County Tot Mig-Same St",80,121,1885
46,059,97,003,SD,"Hand County Tot Mig-Diff St",30,53,758
46,059,46,059,SD,"Hand County Non-Migrants",1322,3013,44313
46,059,46,099,SD,"Minnehaha County",11,18,342
46,059,58,000,SS,"Other Flows - Same State",69,103,1543
46,059,59,000,DS,"Other Flows - Diff State",30,53,758
46,061,96,000,SD,"Hanson County Tot Mig-US & For",110,188,3346
46,061,97,000,SD,"Hanson County Tot Mig-US",110,188,3346
46,061,97,001,SD,"Hanson County Tot Mig-Same St",75,127,2049
46,061,97,003,SD,"Hanson County Tot Mig-Diff St",35,61,1298
46,061,46,061,SD,"Hanson County Non-Migrants",1171,2839,42414
46,061,46,035,SD,"Davison County",32,54,820
46,061,46,099,SD,"Minnehaha County",24,38,587
46,061,58,000,SS,"Other Flows - Same State",19,35,642
46,061,59,000,DS,"Other Flows - Diff State",35,61,1298
46,063,96,000,SD,"Harding County Tot Mig-US & For",27,50,857
46,063,97,000,SD,"Harding County Tot Mig-US",27,50,857
46,063,97,001,SD,"Harding County Tot Mig-Same St",11,18,245
46,063,97,003,SD,"Harding County Tot Mig-Diff St",16,32,613
46,063,46,063,SD,"Harding County Non-Migrants",478,1145,14154
46,063,58,000,SS,"Other Flows - Same State",11,18,245
46,063,59,000,DS,"Other Flows - Diff State",16,32,613
46,065,96,000,SD,"Hughes County Tot Mig-US & For",518,927,16136
46,065,97,000,SD,"Hughes County Tot Mig-US",518,927,16136
46,065,97,001,SD,"Hughes County Tot Mig-Same St",330,613,10381
46,065,97,003,SD,"Hughes County Tot Mig-Diff St",188,314,5755
46,065,46,065,SD,"Hughes County Non-Migrants",6090,13631,292430
46,065,46,099,SD,"Minnehaha County",74,126,2820
46,065,46,117,SD,"Stanley County",62,130,2010
46,065,46,103,SD,"Pennington County",38,66,968
46,065,46,013,SD,"Brown County",16,41,571
46,065,46,081,SD,"Lawrence County",13,21,376
46,065,46,083,SD,"Lincoln County",13,21,591
46,065,46,011,SD,"Brookings County",10,15,342
46,065,58,000,SS,"Other Flows - Same State",104,193,2702
46,065,59,000,DS,"Other Flows - Diff State",188,314,5755
46,067,96,000,SD,"Hutchinson Coun Tot Mig-US & For",170,288,4787
46,067,97,000,SD,"Hutchinson Coun Tot Mig-US",170,288,4787
46,067,97,001,SD,"Hutchinson Coun Tot Mig-Same St",120,212,3606
46,067,97,003,SD,"Hutchinson Coun Tot Mig-Diff St",50,76,1180
46,067,46,067,SD,"Hutchinson Coun Non-Migrants",2724,6187,85502
46,067,46,099,SD,"Minnehaha County",38,61,1004
46,067,46,035,SD,"Davison County",20,41,604
46,067,58,000,SS,"Other Flows - Same State",62,110,1998
46,067,59,000,DS,"Other Flows - Diff State",50,76,1180
46,069,96,000,SD,"Hyde County Tot Mig-US & For",32,60,1034
46,069,97,000,SD,"Hyde County Tot Mig-US",32,60,1034
46,069,46,069,SD,"Hyde County Non-Migrants",553,1217,18140
46,071,96,000,SD,"Jackson County Tot Mig-US & For",62,117,929
46,071,97,000,SD,"Jackson County Tot Mig-US",62,117,929
46,071,97,001,SD,"Jackson County Tot Mig-Same St",38,71,691
46,071,97,003,SD,"Jackson County Tot Mig-Diff St",24,46,238
46,071,46,071,SD,"Jackson County Non-Migrants",823,2069,21230
46,071,46,103,SD,"Pennington County",11,22,164
46,071,58,000,SS,"Other Flows - Same State",27,49,527
46,071,59,000,DS,"Other Flows - Diff State",24,46,238
46,073,96,000,SD,"Jerauld County Tot Mig-US & For",71,106,1854
46,073,97,000,SD,"Jerauld County Tot Mig-US",71,106,1854
46,073,97,001,SD,"Jerauld County Tot Mig-Same St",58,85,1429
46,073,97,003,SD,"Jerauld County Tot Mig-Diff St",13,21,425
46,073,46,073,SD,"Jerauld County Non-Migrants",799,1732,24001
46,073,46,005,SD,"Beadle County",12,17,222
46,073,58,000,SS,"Other Flows - Same State",46,68,1207
46,073,59,000,DS,"Other Flows - Diff State",13,21,425
46,075,96,000,SD,"Jones County Tot Mig-US & For",40,62,879
46,075,97,000,SD,"Jones County Tot Mig-US",40,62,879
46,075,46,075,SD,"Jones County Non-Migrants",426,894,12761
46,077,96,000,SD,"Kingsbury Count Tot Mig-US & For",136,227,3166
46,077,97,000,SD,"Kingsbury Count Tot Mig-US",136,227,3166
46,077,97,001,SD,"Kingsbury Count Tot Mig-Same St",95,161,2161
46,077,97,003,SD,"Kingsbury Count Tot Mig-Diff St",41,66,1005
46,077,46,077,SD,"Kingsbury Count Non-Migrants",1911,4320,68797
46,077,46,011,SD,"Brookings County",25,41,552
46,077,46,099,SD,"Minnehaha County",18,27,421
46,077,46,029,SD,"Codington County",12,16,226
46,077,46,005,SD,"Beadle County",11,23,288
46,077,58,000,SS,"Other Flows - Same State",29,54,674
46,077,59,000,DS,"Other Flows - Diff State",41,66,1005
46,079,96,000,SD,"Lake County Tot Mig-US & For",320,540,9677
46,079,97,000,SD,"Lake County Tot Mig-US",320,540,9677
46,079,97,001,SD,"Lake County Tot Mig-Same St",217,365,6362
46,079,97,003,SD,"Lake County Tot Mig-Diff St",103,175,3314
46,079,46,079,SD,"Lake County Non-Migrants",3838,8721,154341
46,079,46,099,SD,"Minnehaha County",93,144,2507
46,079,46,011,SD,"Brookings County",21,31,369
46,079,46,029,SD,"Codington County",11,16,278
46,079,46,083,SD,"Lincoln County",11,20,1293
46,079,46,101,SD,"Moody County",11,22,280
46,079,58,000,SS,"Other Flows - Same State",70,132,1635
46,079,59,000,DS,"Other Flows - Diff State",103,175,3314
46,081,96,000,SD,"Lawrence County Tot Mig-US & For",833,1415,22997
46,081,97,000,SD,"Lawrence County Tot Mig-US",833,1415,22997
46,081,97,001,SD,"Lawrence County Tot Mig-Same St",382,614,10358
46,081,97,003,SD,"Lawrence County Tot Mig-Diff St",451,801,12639
46,081,46,081,SD,"Lawrence County Non-Migrants",7648,15938,306562
46,081,46,103,SD,"Pennington County",143,201,3504
46,081,46,019,SD,"Butte County",76,146,1787
46,081,46,093,SD,"Meade County",59,100,1467
46,081,46,099,SD,"Minnehaha County",26,36,687
46,081,56,005,WY,"Campbell County",18,28,529
46,081,04,013,AZ,"Maricopa County",11,20,187
46,081,56,011,WY,"Crook County",11,22,338
46,081,08,069,CO,"Larimer County",10,15,204
46,081,30,111,MT,"Yellowstone County",10,23,402
46,081,58,000,SS,"Other Flows - Same State",78,131,2912
46,081,59,000,DS,"Other Flows - Diff State",391,693,10979
46,081,59,001,DS,"Other Flows - Northeast",13,15,263
46,081,59,003,DS,"Other Flows - Midwest",106,199,3220
46,081,59,005,DS,"Other Flows - South",55,99,1235
46,081,59,007,DS,"Other Flows - West",217,380,6262
46,083,96,000,SD,"Lincoln County Tot Mig-US & For",1304,2319,52012
46,083,97,000,SD,"Lincoln County Tot Mig-US",1304,2319,52012
46,083,97,001,SD,"Lincoln County Tot Mig-Same St",908,1573,32150
46,083,97,003,SD,"Lincoln County Tot Mig-Diff St",396,746,19863
46,083,46,083,SD,"Lincoln County Non-Migrants",10168,24711,649816
46,083,46,099,SD,"Minnehaha County",714,1226,25758
46,083,46,125,SD,"Turner County",24,53,882
46,083,27,053,MN,"Hennepin County",23,29,683
46,083,04,013,AZ,"Maricopa County",17,27,560
46,083,46,027,SD,"Clay County",17,28,480
46,083,46,127,SD,"Union County",17,32,627
46,083,46,011,SD,"Brookings County",15,20,328
46,083,19,119,IA,"Lyon County",12,28,391
46,083,19,167,IA,"Sioux County",12,28,456
46,083,31,055,NE,"Douglas County",12,24,556
46,083,46,079,SD,"Lake County",12,21,401
46,083,46,103,SD,"Pennington County",12,19,474
46,083,46,029,SD,"Codington County",11,22,363
46,083,46,087,SD,"Mccook County",10,18,318
46,083,46,135,SD,"Yankton County",10,14,209
46,083,58,000,SS,"Other Flows - Same State",66,120,2311
46,083,59,000,DS,"Other Flows - Diff State",320,610,17216
46,085,96,000,SD,"Lyman County Tot Mig-US & For",100,182,2250
46,085,97,000,SD,"Lyman County Tot Mig-US",100,182,2250
46,085,97,001,SD,"Lyman County Tot Mig-Same St",67,125,1423
46,085,97,003,SD,"Lyman County Tot Mig-Diff St",33,57,828
46,085,46,085,SD,"Lyman County Non-Migrants",1280,3052,38865
46,085,46,015,SD,"Brule County",18,40,576
